"","Genes","GSM972389","GSM972390","GSM972396","GSM972401","GSM972409","GSM972412","GSM972413","GSM972422","GSM972429","GSM972433","GSM972438","GSM972440","GSM972443","GSM972444","GSM972446","GSM972453","GSM972457","GSM972459","GSM972463","GSM972467","GSM972472","GSM972473","GSM972475","GSM972476","GSM972477","GSM972479","GSM972480","GSM972487","GSM972488","GSM972489","GSM972496","GSM972502","GSM972510","GSM972512","GSM972521"
"1399","239381_at",5.968632828,7.325194604,6.145886018,10.35277853,7.493815202,5.875249914,5.78671883,6.938283619,5.946142444,8.518948693,5.141268114,7.086873398,6.144459156,9.603847446,5.973581048,6.636033535,5.829280835,5.215966745,5.94177797,5.558900636,5.308422868,7.18711049,5.829938243,9.837849288,10.04822095,9.501757302,6.081148621,5.997352474,5.560331943,5.992283676,5.949981681,6.933070955,6.362538295,6.117259321,5.707060319
"1400","239448_at",3.847553641,4.003757164,4.41477128,4.563049897,4.343697324,7.054893756,5.685320276,3.958512845,4.671983923,4.555024802,5.316783783,5.992066406,4.233693859,6.611505042,6.044159117,5.032712927,6.164179079,5.252129167,4.803312873,6.670537907,3.371969764,4.200089453,3.996472103,4.586975411,4.661674218,6.20340795,4.239844337,5.311847089,3.924227654,4.601166315,3.971668082,4.856943236,5.710727685,6.00023184,5.93015202
"1401","239519_at",3.111908635,2.958311663,2.765732452,4.160926635,3.987667364,4.161168832,3.846820116,2.460685592,2.257875442,4.503911277,4.053273772,3.461910247,3.679412419,5.772750673,3.208441935,3.44533872,3.000748509,3.256064213,3.169990706,4.327055755,3.381833123,3.195709803,3.296303492,3.14601155,3.290008219,4.255647748,2.737430447,2.979568871,2.781375917,2.832981212,2.830679478,2.604960112,3.746618036,3.167550714,4.065166753
"1402","239579_at",3.357169585,5.193760866,4.526084152,4.264315201,3.519947546,3.486833963,6.061503029,4.060056491,2.98142342,5.881948844,6.542428337,4.147225454,4.005625955,4.863481892,5.997690621,4.919662353,5.606074503,6.154953092,4.912798397,4.187169224,5.631386524,6.545475313,3.206569629,4.728942511,5.09011125,6.188204131,6.780826401,3.214599002,5.79633029,4.7924537,4.092563137,6.323728809,5.763664707,5.365475742,6.259078805
"1403","239580_at",3.533002577,3.286870518,3.56996884,4.943493262,4.389776868,4.215737107,4.712743411,3.531634886,3.323238229,5.971550348,4.846668858,3.627076915,3.360955575,4.190919561,3.304500212,3.378561399,3.561383053,3.256242995,3.496079552,6.196986899,4.446680857,3.833723009,3.636335614,6.060873372,3.634897946,3.570702957,3.369186811,3.515222558,3.413785037,3.408107939,3.241500446,3.931971201,3.698870027,4.132500891,4.64867942
"1404","239591_at",4.737816492,3.105770818,2.857206285,2.49190874,3.803794164,6.739143393,2.604645909,2.412731175,2.448171901,2.282605746,2.569871995,2.546579137,2.384896582,4.962046387,4.724079842,2.868006445,2.561005242,2.888682699,3.931046866,2.600923405,3.663104344,4.953172507,2.738231454,2.887009335,3.507788651,2.500428259,2.627171012,2.839306155,2.562693237,4.891000929,2.830237255,1.937350568,4.075649906,5.143847463,2.679881457
"1405","239697_x_at",3.568291203,3.304561604,3.369346548,2.995048632,3.173011681,3.213705309,3.486558195,2.947005345,3.065630545,3.057597392,3.214201027,2.938682018,2.730580813,2.929041505,2.986163558,2.644459679,4.21826512,5.094337812,2.721820244,2.511011702,5.84108,2.731068433,4.028388846,4.242158792,3.253062762,3.708334636,3.702968554,3.227807801,4.286349044,3.5592509,4.784539675,4.922561834,4.213487692,2.680423663,2.898036295
"1406","239808_at",3.245577399,3.372854972,3.500921082,5.095298382,2.872303299,4.220833898,4.093434332,2.919172063,3.457423351,3.594159675,4.329841409,5.288304417,3.972730267,5.744703323,4.808001832,3.527279624,4.000973005,3.417875787,3.064348602,5.233965685,2.923217106,2.884645428,3.6295606,3.842785072,3.495974206,3.771654334,3.770716821,3.516896963,3.932222015,3.855980243,2.674421858,2.99968068,3.882405772,5.027203322,4.371283592
"1407","239884_at",4.361109867,4.240544254,5.712861834,3.565412257,3.976764576,4.723920716,4.990405461,4.543156661,3.564485508,5.346326262,3.598543773,4.008081626,6.816874709,3.270281928,5.199382136,4.31833138,6.090918581,4.350300568,5.277661177,5.355916109,4.927304691,3.307074362,4.566542666,5.629344932,5.929836461,2.515359709,3.864452186,4.163568717,4.615266843,5.059386733,4.342807332,4.806304898,6.387507813,4.908524539,3.434325526
"1408","240038_at",5.424991093,4.249764481,6.044836198,5.901045852,4.835356469,6.105271838,5.885040122,4.824210858,3.761102416,5.338709011,7.056353476,7.036354956,4.086070144,8.238754041,4.047602938,4.487759346,5.096603552,5.083252365,4.194431916,5.112776857,4.556729738,4.331101523,4.690033866,5.43192774,4.024287565,8.154839531,3.716454371,4.490866867,3.996631043,4.26996932,3.983103255,4.422773778,5.065083151,5.406673335,4.57055455
"1409","240042_at",4.497447275,4.728147874,3.656154333,3.113088548,3.248311256,5.132532244,3.415063056,3.245967287,4.358880075,3.188429839,3.292578538,3.024776034,5.934510654,5.562876872,4.489606184,4.574048025,3.371392743,2.786310525,3.163965926,2.815304586,2.64268332,3.164499826,6.157095234,3.062506029,4.973294597,3.847823412,3.232378548,5.023784824,4.08524394,4.130326598,3.144186685,5.844510333,2.995174787,3.953919664,3.511909161
"1410","240110_at",4.064359495,5.205066389,5.839864329,4.622933996,5.016517929,5.109947928,4.448261531,5.318695675,4.54899292,5.748435413,4.657266606,5.124675081,4.303283241,3.92545547,5.547414185,4.820009156,6.488824117,4.527815364,8.208252315,4.691220734,4.024196227,6.651302585,4.217585165,5.097303248,5.411049772,3.831932286,5.898119268,5.618020469,4.951666541,6.080138415,6.038181662,5.539362843,7.520906139,5.081762986,4.094207125
"1411","240146_at",6.313045841,3.259676666,6.183846784,4.664767481,4.509410184,6.488343084,5.809351122,4.712664807,3.370010166,5.009560051,5.861522841,6.163678202,3.866869687,7.016453324,5.400337198,6.219449489,5.669341154,5.322414593,4.17687788,6.169275215,3.973620878,4.107820932,4.822333497,4.878777092,5.664427654,5.62582668,3.840233603,3.968132653,3.065521987,4.248189908,3.963934867,4.51074087,4.802695107,4.563824412,5.637274311
"1412","240422_at",6.149920081,4.017411207,5.074606317,3.98104214,4.074695774,4.333538875,4.12455565,4.546312663,5.069280943,3.711524899,3.665169925,3.83568466,4.151336358,3.062295768,3.56465168,4.255223094,5.736327762,3.373019883,5.305988861,3.120777368,5.899459336,4.725534917,6.096096417,3.700194102,4.339468431,3.579944622,4.646294981,6.990139618,5.359067917,4.863232837,4.761071701,3.679472863,5.285602559,4.066688161,3.852723738
"1413","240502_at",3.63035862,4.166927828,4.164638228,3.872714771,3.213924375,5.825415016,5.271692615,4.424538931,2.999463247,3.973147026,5.147958812,4.575331545,4.68136119,6.119797209,4.864715734,4.169305243,4.102700192,5.676086271,4.27501752,5.746424206,3.220806919,4.152794216,4.520577482,3.904262324,6.089067033,4.090387387,3.65780105,3.749512304,3.722043864,4.845413318,3.487007812,3.835285804,4.050357012,6.101435975,5.463049459
"1414","240856_at",6.139097204,5.572209082,5.248152501,3.949623648,5.030571046,4.534386128,4.086107316,4.343143054,6.274124057,3.812539088,4.329837502,4.578061746,4.757406178,3.845484194,4.206460459,5.221218581,4.854193056,6.242934155,5.349835139,3.004379639,6.691959799,5.067060316,6.932164735,3.200029917,3.35479696,5.433387191,4.640752616,6.073360222,6.499704246,6.056373576,4.655315855,7.026124559,5.248798051,4.093484626,3.87377011
"1415","241017_at",5.007189175,4.222859956,5.560301211,4.331119242,4.191795591,4.269474232,3.957530825,4.016326277,3.863419084,5.242335637,3.318589074,3.614330293,6.557067705,3.821550788,3.64938779,4.92591984,5.773153799,3.386294582,4.743577696,3.578751607,3.402677719,4.71024633,4.840052945,3.966791785,3.347851832,3.033039654,5.586802495,5.045195705,3.884891978,4.025028513,4.06262811,3.676226875,5.170184566,3.34440891,3.768757839
"1416","241031_at",9.606595024,5.743541124,9.101441085,6.245499932,6.807428282,4.875775762,6.485621132,7.565099739,8.777122317,5.869529979,7.541064503,8.96583752,8.715976484,5.325009616,8.191264834,8.366731727,8.35561852,8.589063668,6.463320541,4.958717595,9.87182378,8.36168701,8.709604214,4.410581424,6.506101329,4.472071763,8.87682049,8.909096653,9.507044814,7.827470456,10.12154095,6.929248711,7.382929323,8.268948181,8.209339046
"1417","241036_at",6.092138211,3.971281195,4.444469164,3.678368901,4.363855143,6.269138549,3.9147022,4.712401207,4.603536664,4.366176739,5.841966541,6.615155594,3.395795286,4.644697305,3.845288546,5.844877804,4.876124617,6.126070709,5.142605452,6.678829605,6.101225376,4.591585964,3.240739153,4.093947583,4.372117863,6.236211924,4.317637632,3.556996418,5.499171093,5.902302801,4.71761198,4.568890866,5.999883248,3.864953122,6.543783713
"1418","241272_at",4.571645288,4.13648257,4.160558266,5.369449566,3.746340317,4.175123918,5.1928027,4.158643371,3.82982579,7.371652623,6.237200098,4.524549134,4.327796265,6.47038906,4.579698416,3.964637148,4.377153864,4.135462644,4.16391078,7.568100968,4.604676649,4.055604137,4.10466016,5.360039085,4.145528114,4.477163609,4.128141374,3.955464283,3.875607193,4.532845697,3.814805378,4.324925868,3.962468104,4.84410664,5.590325804
"1419","241365_at",3.427481494,3.334300181,5.130937313,4.727195656,4.138838565,4.444012332,5.011124846,3.949384668,4.018065826,4.491421323,5.168889309,4.413637981,3.320376567,4.480765303,4.069491557,4.563762168,6.30028013,6.441999267,6.003132034,4.418723784,4.463285565,3.640301997,4.729144293,4.556196769,3.461362072,4.091306878,5.909826497,2.979297879,4.814898661,5.317828314,5.688680994,3.80916256,5.51133054,5.710473299,4.3996318
"1420","241457_at",3.721963925,3.322831041,3.102875531,2.963813368,3.576870981,3.593681676,5.999132725,3.097780552,2.704466062,4.399534746,4.560434097,4.319389006,3.097579598,5.904214519,3.657632789,2.853321822,3.467374537,3.483089223,3.265743393,5.638400499,3.432380402,2.685282613,3.023518093,3.689000133,2.950176613,5.339979728,2.846317667,3.326259371,2.968733477,3.383899967,2.705171265,2.986373824,3.068383029,3.665222715,4.477939565
"1421","241473_at",4.095002923,3.595581435,3.71242137,5.650983459,4.544023987,4.936285454,6.628540483,4.274792262,3.06115884,5.130770182,5.818261368,4.964072048,3.375321772,5.721313382,3.923994448,2.95188997,4.258270892,3.504806773,3.725341154,6.181836279,3.75238676,4.015442702,3.548343721,5.813559869,3.338708923,5.493458688,3.50276991,2.986010492,4.188301387,3.903900393,2.996856065,3.549792698,3.428310489,4.653935575,4.777568863
"1422","241547_at",5.541648353,3.224353375,7.004701388,3.905998598,3.68174332,7.981164786,4.188204531,3.864473239,4.511303989,5.972222332,3.65189153,4.92666043,4.461904832,3.419560061,4.403648157,6.259349482,6.362095524,5.611484425,6.485037877,3.974267994,3.980052793,6.308200647,5.805598528,3.916448082,6.459984921,2.718332294,6.138649109,7.699053987,4.54443871,5.268284555,6.541277727,6.242895119,6.249060379,4.345403426,5.298415161
"1423","241703_at",3.072020126,3.371740433,3.474757754,4.191524216,3.551579502,3.805568101,3.468165554,3.233248928,3.441755407,4.662555157,3.955395927,3.384347731,4.046456535,4.369706263,5.93165005,5.427706557,4.847698758,3.731360673,5.092401407,4.13382357,2.919915986,4.245913934,2.661738124,3.441190072,3.683661842,2.458009535,4.080534402,3.936539445,4.4345922,3.442986881,2.912486779,3.024372667,3.795890509,4.987290267,4.056677784
"1424","241716_at",4.426806357,2.792223043,3.890609952,3.536110591,4.009373123,6.022307155,2.88665081,3.266328122,3.793263147,4.23987739,4.509376385,6.532590362,3.625027496,3.713591666,3.120692821,4.00293608,4.276636448,4.168269438,3.632797432,5.783683497,3.497592794,3.009755856,3.199679176,4.484874249,4.03412613,7.980317098,3.299158469,3.15715186,2.683200949,3.295330956,2.893270205,4.443154066,2.929386095,5.582186601,4.985704767
"1425","241762_at",3.833079281,3.1950321,4.166799596,3.403291973,3.145557758,4.084884808,5.099026668,3.807646316,2.833299854,3.455885979,4.159822364,5.536152994,3.344067837,4.381309567,4.260963471,3.627600734,4.999036611,3.06710566,4.25390858,5.346801427,3.380868913,3.338072351,3.971820437,3.503020376,3.307518902,4.835466583,3.143563443,3.204618051,3.052279507,3.100351398,3.223831941,3.461805378,3.235373251,4.812033501,4.12059955
"1426","241780_at",5.683234849,3.350514676,4.099138748,4.954385098,4.169105969,4.076187286,5.811199622,4.031234392,3.26678968,4.312706655,5.568871385,4.666805521,3.662216746,5.266678049,3.52941394,3.383563593,3.715876087,3.629944228,3.714731302,4.780754079,3.991642609,3.469142017,5.021104637,4.444368822,3.482071027,7.436078155,3.12412508,3.406631063,3.610132371,3.817896047,3.62190691,3.798888221,3.348369147,3.207998415,4.11986336
"1427","241789_at",3.728206121,3.405254481,3.186256227,3.69842182,4.801862332,6.042910863,5.261430779,3.650095718,2.889957799,4.605240888,4.434731024,3.774697636,2.880465063,4.553741245,3.968058274,3.285226236,2.984751535,3.128356809,3.437525456,5.540218288,2.876211343,3.31892243,3.176800383,4.754598936,3.040421358,5.734642568,3.348149696,2.973985229,3.356186589,3.578159514,3.295004395,3.593511086,3.364446148,3.414384759,3.923622114
"1428","241801_at",5.647164427,3.697146766,5.830412397,4.597636359,3.977462483,5.077467498,4.47711811,3.965025218,5.5139765,4.52841064,4.219603301,6.413185448,6.051973523,3.390204953,4.569085323,5.696902658,5.8825336,5.981228243,6.286014973,3.875377172,6.511832513,5.077945764,4.011082073,3.956027752,3.598773823,3.476493019,5.802661797,6.115600205,5.501973158,5.756031628,5.553082079,4.005375334,6.052248057,5.607562464,4.986200748
"1429","241824_at",6.171837122,4.379601045,4.254564962,4.589378168,4.265090016,3.779597418,4.182585472,3.992548071,4.031584693,5.019317054,7.356459297,5.540550644,5.221327895,6.65651073,5.106191473,3.894706406,7.361503672,4.029640219,4.271158474,5.073529106,4.231131292,3.611156138,3.518892146,4.612754383,3.802453284,6.328025511,3.552428181,3.866279742,3.680066739,3.460595592,4.775512477,4.730820469,3.293864574,5.078057312,4.92731298
"1430","241864_x_at",4.63547711,3.216404431,3.832179806,4.371672527,5.567921397,3.427679748,5.901520717,3.737350776,3.388308953,4.599233794,4.747634049,5.175513539,2.950936438,4.743392371,3.291024722,3.299684563,3.111580082,3.940492859,3.651863351,3.506877911,3.999003659,4.227629624,3.241934006,4.313279358,3.371807286,6.077054753,4.516323921,2.864306696,3.46023858,3.45334019,3.349386332,2.939714855,3.385858498,3.71315042,4.0043059
"1431","241872_at",4.712658217,3.763501857,4.434554113,4.346687542,5.43724936,5.137666917,7.128284199,4.325809625,3.618242303,4.740676976,5.869617811,5.837980306,3.969306287,7.073616182,5.833755784,3.910129098,4.287135361,3.887660208,3.884176428,5.145399227,3.881189225,3.936306432,4.373426327,5.75787652,4.310808951,7.532415501,3.943584619,3.773991712,3.892496565,3.763733166,4.156263984,4.182466111,3.544286582,4.743040107,4.886136688
